,2,5,10,15,17,18,20,23,26,38,41,42,43,44,45,49,56,62,64,66,67,81,83,84,94,95,96,97,101,106,109,117,125,128,131,141,145,148,150,157,158,160,174,177,181,189,194,198,199,200,203,204,213,222,223,232,234,242,243,246,247,250,256,268,271,274,279,280,286,287,289,298,301,308,311,312,320,322,325,327,339,340,343,345,347,348,350,357,359,360,374,380,396,422,450,456,459,490,494,525
2,0.0,1.7320508075688772,3.1622776601683795,8.12403840463596,4.123105625617661,3.4641016151377544,3.1622776601683795,3.7416573867739413,5.477225575051661,6.244997998398398,3.1622776601683795,6.324555320336759,8.426149773176359,4.358898943540674,2.0,7.615773105863909,4.358898943540674,5.196152422706632,5.291502622129181,5.477225575051661,1.0,3.4641016151377544,5.0990195135927845,4.242640687119285,3.0,4.123105625617661,1.0,3.0,3.4641016151377544,3.0,5.477225575051661,3.3166247903554,6.164414002968976,4.69041575982343,4.123105625617661,8.888194417315589,8.426149773176359,4.0,3.605551275463989,3.605551275463989,3.0,3.1622776601683795,6.164414002968976,4.795831523312719,14.2828568570857,6.782329983125268,6.082762530298219,5.916079783099616,4.358898943540674,4.242640687119285,5.830951894845301,5.477225575051661,4.242640687119285,4.898979485566356,7.54983443527075,6.324555320336759,5.830951894845301,3.872983346207417,4.795831523312719,4.242640687119285,3.872983346207417,2.6457513110645907,5.916079783099616,4.58257569495584,6.164414002968976,4.58257569495584,6.324555320336759,6.48074069840786,9.219544457292887,5.0990195135927845,1.4142135623730951,4.242640687119285,6.557438524302,5.0,6.708203932499369,3.605551275463989,4.47213595499958,2.8284271247461903,4.358898943540674,7.937253933193772,2.6457513110645907,1.7320508075688772,4.47213595499958,5.916079783099616,5.385164807134504,4.123105625617661,1.0,5.5677643628300215,2.449489742783178,4.795831523312719,5.916079783099616,4.0,3.605551275463989,5.291502622129181,7.615773105863909,4.0,7.416198487095663,7.0710678118654755,3.872983346207417,4.58257569495584
5,1.7320508075688772,0.0,9.1104335791443,5.916079783099616,1.7320508075688772,11.958260743101398,6.4031242374328485,10.488088481701515,4.69041575982343,17.08800749063506,5.5677643628300215,13.674794331177344,11.045361017187261,9.055385138137417,3.7416573867739413,14.45683229480096,13.92838827718412,11.489125293076057,11.313708498984761,3.4641016151377544,3.605551275463989,6.48074069840786,11.090536506409418,3.872983346207417,14.2828568570857,14.177446878757825,7.745966692414834,7.0710678118654755,4.358898943540674,7.0710678118654755,14.7648230602334,7.874007874011811,12.884098726725126,11.045361017187261,0.0,6.48074069840786,12.922847983320086,6.324555320336759,4.898979485566356,4.0,9.1104335791443,7.681145747868608,15.066519173319364,7.0,9.746794344808963,10.677078252031311,12.68857754044952,10.14889156509222,3.7416573867739413,14.966629547095765,4.898979485566356,4.242640687119285,9.219544457292887,14.491376746189438,7.54983443527075,4.358898943540674,13.638181696985855,0.0,4.123105625617661,11.916375287812984,3.7416573867739413,8.831760866327848,12.449899597988733,12.36931687685298,12.206555615733702,6.708203932499369,14.933184523068078,14.832396974191326,14.52583904633395,4.123105625617661,4.123105625617661,7.810249675906654,13.076696830622021,12.12435565298214,15.716233645501712,9.273618495495704,10.344080432788601,4.69041575982343,8.660254037844387,12.083045973594572,11.445523142259598,9.0,11.532562594670797,11.832159566199232,12.041594578792296,7.0,5.477225575051661,4.69041575982343,1.7320508075688772,4.58257569495584,13.379088160259652,10.14889156509222,4.0,9.055385138137417,17.97220075561143,10.816653826391969,7.745966692414834,5.0,3.872983346207417,4.123105625617661
10,3.1622776601683795,9.1104335791443,0.0,7.14142842854285,3.4641016151377544,10.198039027185569,7.0,8.12403840463596,3.7416573867739413,9.055385138137417,5.656854249492381,7.483314773547883,6.082762530298219,7.937253933193772,2.6457513110645907,11.489125293076057,5.291502622129181,8.774964387392123,8.831760866327848,4.123105625617661,1.7320508075688772,4.47213595499958,6.48074069840786,4.123105625617661,8.774964387392123,12.12435565298214,6.48074069840786,9.055385138137417,1.7320508075688772,5.0990195135927845,9.591663046625438,3.0,9.797958971132712,7.874007874011811,4.58257569495584,5.0990195135927845,8.831760866327848,9.16515138991168,4.69041575982343,2.8284271247461903,7.211102550927978,6.4031242374328485,7.0,6.855654600401044,11.789826122551595,7.874007874011811,13.892443989449804,8.54400374531753,4.795831523312719,5.477225575051661,4.69041575982343,5.477225575051661,6.082762530298219,10.954451150103322,6.4031242374328485,7.0,15.066519173319364,1.7320508075688772,5.477225575051661,8.54400374531753,2.6457513110645907,6.082762530298219,5.0990195135927845,9.16515138991168,10.488088481701515,3.4641016151377544,12.0,9.539392014169456,9.539392014169456,4.242640687119285,1.0,7.211102550927978,10.770329614269007,10.770329614269007,10.198039027185569,9.219544457292887,4.58257569495584,3.7416573867739413,10.14889156509222,11.313708498984761,7.0710678118654755,7.211102550927978,9.219544457292887,6.164414002968976,8.426149773176359,1.7320508075688772,4.47213595499958,2.449489742783178,1.4142135623730951,5.5677643628300215,12.328828005937952,10.344080432788601,3.1622776601683795,4.123105625617661,10.535653752852738,8.660254037844387,6.164414002968976,5.5677643628300215,5.830951894845301,3.7416573867739413
15,8.12403840463596,5.916079783099616,7.14142842854285,0.0,7.0,8.306623862918075,8.18535277187245,7.0710678118654755,9.38083151964686,9.899494936611665,3.872983346207417,8.717797887081348,12.12435565298214,8.0,9.539392014169456,9.591663046625438,9.16515138991168,10.04987562112089,8.54400374531753,7.211102550927978,6.164414002968976,8.06225774829855,9.38083151964686,7.0710678118654755,10.392304845413264,9.486832980505138,6.4031242374328485,5.385164807134504,7.14142842854285,4.58257569495584,9.746794344808963,9.219544457292887,8.602325267042627,8.366600265340756,7.615773105863909,13.892443989449804,12.569805089976535,6.557438524302,6.324555320336759,9.695359714832659,9.643650760992955,9.591663046625438,9.899494936611665,7.745966692414834,15.905973720586866,9.746794344808963,8.660254037844387,7.14142842854285,6.244997998398398,10.246950765959598,7.416198487095663,5.291502622129181,9.1104335791443,11.61895003862225,10.44030650891055,5.0990195135927845,8.06225774829855,4.0,6.855654600401044,4.795831523312719,5.830951894845301,7.416198487095663,14.52583904633395,9.16515138991168,9.273618495495704,9.16515138991168,10.14889156509222,11.489125293076057,12.083045973594572,11.135528725660043,6.708203932499369,8.94427190999916,10.099504938362077,9.219544457292887,6.48074069840786,4.69041575982343,8.12403840463596,3.4641016151377544,4.58257569495584,8.54400374531753,8.660254037844387,5.291502622129181,11.40175425099138,10.198039027185569,11.61895003862225,9.746794344808963,5.291502622129181,12.489995996796797,7.681145747868608,8.12403840463596,12.083045973594572,6.164414002968976,8.660254037844387,7.874007874011811,12.529964086141668,7.0,12.767145334803704,8.831760866327848,6.928203230275509,8.602325267042627
17,4.123105625617661,1.7320508075688772,3.4641016151377544,7.0,0.0,5.744562646538029,4.47213595499958,4.123105625617661,5.0990195135927845,2.6457513110645907,2.23606797749979,5.656854249492381,4.58257569495584,3.4641016151377544,4.123105625617661,5.385164807134504,4.795831523312719,5.744562646538029,3.3166247903554,5.0,3.872983346207417,4.123105625617661,6.082762530298219,5.0,4.358898943540674,4.69041575982343,1.7320508075688772,3.1622776601683795,4.898979485566356,1.7320508075688772,6.557438524302,5.5677643628300215,6.855654600401044,3.7416573867739413,4.69041575982343,7.54983443527075,6.324555320336759,1.4142135623730951,4.898979485566356,4.0,4.795831523312719,4.123105625617661,7.416198487095663,2.8284271247461903,9.38083151964686,2.6457513110645907,4.358898943540674,3.872983346207417,6.164414002968976,6.164414002968976,6.082762530298219,3.0,6.557438524302,7.745966692414834,5.196152422706632,4.242640687119285,4.123105625617661,2.449489742783178,4.358898943540674,2.23606797749979,2.23606797749979,4.795831523312719,9.16515138991168,3.1622776601683795,4.795831523312719,6.244997998398398,4.47213595499958,5.0990195135927845,5.196152422706632,4.898979485566356,3.4641016151377544,5.0990195135927845,6.164414002968976,3.0,5.385164807134504,2.8284271247461903,2.449489742783178,2.6457513110645907,3.1622776601683795,4.47213595499958,3.872983346207417,1.0,5.5677643628300215,6.48074069840786,7.3484692283495345,6.708203932499369,2.0,7.937253933193772,3.1622776601683795,4.123105625617661,8.774964387392123,2.23606797749979,5.744562646538029,4.47213595499958,6.708203932499369,5.291502622129181,5.656854249492381,4.898979485566356,4.123105625617661,3.7416573867739413
18,3.4641016151377544,11.958260743101398,10.198039027185569,8.306623862918075,5.744562646538029,0.0,6.6332495807108,8.426149773176359,6.0,11.40175425099138,7.0,12.165525060596439,13.601470508735444,11.180339887498949,3.605551275463989,12.328828005937952,9.38083151964686,11.180339887498949,10.392304845413264,5.385164807134504,2.8284271247461903,5.744562646538029,9.219544457292887,5.477225575051661,12.083045973594572,12.727922061357855,7.416198487095663,10.535653752852738,3.605551275463989,7.54983443527075,13.638181696985855,6.164414002968976,12.806248474865697,11.135528725660043,5.830951894845301,6.855654600401044,11.661903789690601,9.433981132056603,4.358898943540674,2.6457513110645907,8.0,8.426149773176359,11.74734012447073,7.14142842854285,15.394804318340652,13.114877048604,15.297058540778355,10.954451150103322,4.898979485566356,10.04987562112089,5.196152422706632,4.0,10.44030650891055,12.922847983320086,7.745966692414834,9.643650760992955,17.60681686165901,2.0,7.54983443527075,9.848857801796104,4.358898943540674,8.306623862918075,10.392304845413264,10.44030650891055,13.30413469565007,6.244997998398398,16.583123951777,9.591663046625438,14.560219778561036,5.477225575051661,2.6457513110645907,10.246950765959598,13.30413469565007,15.329709716755891,14.0,12.24744871391589,7.810249675906654,7.211102550927978,11.40175425099138,14.071247279470288,11.357816691600547,8.831760866327848,11.704699910719626,9.1104335791443,13.564659966250536,3.7416573867739413,6.855654600401044,4.123105625617661,2.449489742783178,7.280109889280518,13.341664064126334,11.832159566199232,3.4641016151377544,4.358898943540674,15.132745950421556,10.583005244258363,5.830951894845301,7.937253933193772,6.6332495807108,4.69041575982343
20,3.1622776601683795,6.4031242374328485,7.0,8.18535277187245,4.47213595499958,6.6332495807108,0.0,5.0,5.291502622129181,8.831760866327848,4.898979485566356,8.888194417315589,8.306623862918075,8.18535277187245,4.795831523312719,8.54400374531753,8.660254037844387,7.937253933193772,7.211102550927978,5.0,2.449489742783178,4.898979485566356,6.244997998398398,4.47213595499958,8.717797887081348,9.433981132056603,5.744562646538029,8.366600265340756,5.291502622129181,4.242640687119285,9.899494936611665,8.660254037844387,9.38083151964686,6.708203932499369,1.4142135623730951,5.196152422706632,8.831760866327848,7.211102550927978,4.123105625617661,3.605551275463989,6.082762530298219,6.164414002968976,7.874007874011811,7.745966692414834,6.708203932499369,8.366600265340756,7.3484692283495345,8.306623862918075,4.898979485566356,12.328828005937952,5.291502622129181,2.23606797749979,9.1104335791443,10.816653826391969,8.306623862918075,5.385164807134504,8.366600265340756,1.4142135623730951,4.0,8.660254037844387,2.6457513110645907,8.12403840463596,7.874007874011811,7.745966692414834,9.539392014169456,7.937253933193772,8.48528137423857,9.486832980505138,9.16515138991168,5.830951894845301,1.7320508075688772,9.219544457292887,10.535653752852738,9.0,9.055385138137417,7.745966692414834,7.416198487095663,3.0,5.830951894845301,7.810249675906654,7.874007874011811,5.477225575051661,10.677078252031311,7.3484692283495345,11.661903789690601,4.898979485566356,4.0,6.164414002968976,3.0,5.744562646538029,8.94427190999916,5.916079783099616,3.4641016151377544,4.0,10.770329614269007,7.483314773547883,6.557438524302,4.58257569495584,5.916079783099616,4.358898943540674
23,3.7416573867739413,10.488088481701515,8.12403840463596,7.0710678118654755,4.123105625617661,8.426149773176359,5.0,0.0,5.916079783099616,12.489995996796797,4.69041575982343,11.224972160321824,10.723805294763608,10.0,3.605551275463989,11.40175425099138,11.0,9.273618495495704,9.899494936611665,4.242640687119285,3.872983346207417,5.385164807134504,8.54400374531753,5.477225575051661,12.36931687685298,11.313708498984761,6.164414002968976,9.0,3.1622776601683795,5.656854249492381,13.564659966250536,5.916079783099616,11.224972160321824,9.797958971132712,3.3166247903554,5.656854249492381,11.357816691600547,7.745966692414834,5.5677643628300215,5.5677643628300215,7.810249675906654,6.244997998398398,10.583005244258363,7.280109889280518,12.12435565298214,11.0,12.884098726725126,9.591663046625438,5.0990195135927845,11.357816691600547,5.5677643628300215,4.795831523312719,9.219544457292887,12.24744871391589,7.810249675906654,7.681145747868608,12.409673645990857,3.1622776601683795,5.385164807134504,9.327379053088816,4.795831523312719,6.782329983125268,9.327379053088816,10.954451150103322,10.862780491200215,4.795831523312719,11.916375287812984,11.045361017187261,12.12435565298214,6.4031242374328485,3.605551275463989,8.888194417315589,10.862780491200215,9.591663046625438,12.609520212918492,10.488088481701515,7.615773105863909,6.164414002968976,6.708203932499369,12.449899597988733,9.38083151964686,6.782329983125268,10.908712114635714,9.643650760992955,10.14889156509222,4.898979485566356,4.898979485566356,5.830951894845301,3.1622776601683795,6.4031242374328485,12.0,7.54983443527075,5.196152422706632,5.916079783099616,12.922847983320086,9.273618495495704,8.18535277187245,6.244997998398398,6.4031242374328485,3.7416573867739413
26,5.477225575051661,4.69041575982343,3.7416573867739413,9.38083151964686,5.0990195135927845,6.0,5.291502622129181,5.916079783099616,0.0,8.18535277187245,3.4641016151377544,7.483314773547883,9.38083151964686,6.0,5.477225575051661,9.1104335791443,7.810249675906654,8.602325267042627,6.324555320336759,6.0,5.656854249492381,6.082762530298219,7.211102550927978,5.744562646538029,8.48528137423857,7.615773105863909,3.1622776601683795,4.358898943540674,5.477225575051661,3.1622776601683795,9.433981132056603,8.48528137423857,7.681145747868608,6.082762530298219,3.872983346207417,11.661903789690601,11.532562594670797,5.830951894845301,5.830951894845301,7.54983443527075,7.211102550927978,7.0710678118654755,8.306623862918075,5.0,11.958260743101398,7.211102550927978,5.0990195135927845,7.0710678118654755,6.324555320336759,7.937253933193772,7.615773105863909,4.47213595499958,8.246211251235321,8.306623862918075,8.774964387392123,5.656854249492381,5.196152422706632,2.23606797749979,4.123105625617661,6.928203230275509,4.898979485566356,6.557438524302,11.489125293076057,6.6332495807108,6.244997998398398,8.06225774829855,11.40175425099138,8.246211251235321,8.660254037844387,9.327379053088816,4.898979485566356,5.477225575051661,9.38083151964686,7.0,6.928203230275509,3.605551275463989,7.874007874011811,3.1622776601683795,4.47213595499958,6.6332495807108,6.4031242374328485,3.872983346207417,8.717797887081348,7.0710678118654755,10.488088481701515,6.6332495807108,2.6457513110645907,11.357816691600547,5.656854249492381,5.0990195135927845,10.954451150103322,4.123105625617661,7.810249675906654,6.4031242374328485,8.717797887081348,7.745966692414834,9.9498743710662,7.745966692414834,4.242640687119285,5.916079783099616
